# ADR90 WP-A2 plastic field at CHECKPOINT s/B=0.005 (actual 0.005060), build c4d08f1874060812ef25cfddf49724e7175f2978, leg h1.0_e0.6944, q_foot=135.2348 kPa
ele,xc,zc,hx,hz,vol,eps_q_p,eta_grav
1,-26.4626081,-17.706199,7.07478378,4.58760194,16.2281459,2.0648936e-07,0.855053698
2,-26.4626081,-13.6329249,7.07478378,3.55894634,12.5893879,1.33168348e-06,0.855053698
3,-26.4626081,-10.4729811,7.07478378,2.76094116,9.76653089,2.90443672e-06,0.855053698
4,-26.4626081,-8.02157615,7.07478378,2.1418688,7.57662931,4.46904043e-06,0.855053698
5,-26.4626081,-6.11983775,7.07478378,1.66160801,5.87775869,5.8957908e-06,0.855053698
6,-26.4626081,-4.64451687,7.07478378,1.28903375,4.55981753,7.18046174e-06,0.855053698
7,-26.4626081,-3.5,7.07478378,1,3.53739189,8.37912452e-06,0.855053698
8,-26.4626081,-2.5,7.07478378,1,3.53739189,9.72828411e-06,0.855053698
9,-26.4626081,-1.5,7.07478378,1,3.53739189,1.15837216e-05,0.855053698
10,-26.4626081,-0.5,7.07478378,1,3.53739189,1.49486042e-05,0.855053698
11,-20.1552847,-17.706199,5.539863,4.58760194,12.7073431,1.13491523e-06,0.855053698
12,-20.1552847,-13.6329249,5.539863,3.55894634,9.85803758,2.63112929e-06,0.855053698
13,-20.1552847,-10.4729811,5.539863,2.76094116,7.64761791,4.66496646e-06,0.855053698
14,-20.1552847,-8.02157615,5.539863,2.1418688,5.93282985,6.47507563e-06,0.855053698
15,-20.1552847,-6.11983775,5.539863,1.66160801,4.60254036,7.95924391e-06,0.855053698
16,-20.1552847,-4.64451687,5.539863,1.28903375,3.57053519,9.28130225e-06,0.855053698
17,-20.1552847,-3.5,5.539863,1,2.7699315,1.04805351e-05,0.855053698
18,-20.1552847,-2.5,5.539863,1,2.7699315,1.17671951e-05,0.855053698
19,-20.1552847,-1.5,5.539863,1,2.7699315,1.3713582e-05,0.855053698
20,-20.1552847,-0.5,5.539863,1,2.7699315,1.75301355e-05,0.855053698
21,-15.2163765,-17.706199,4.33795336,4.58760194,9.95040164,2.4175327e-06,0.855053698
22,-15.2163765,-13.6329249,4.33795336,3.55894634,7.71927162,5.51305023e-06,0.855053698
23,-15.2163765,-10.4729811,4.33795336,2.76094116,5.98841701,8.38238088e-06,0.855053698
24,-15.2163765,-8.02157615,4.33795336,2.1418688,4.64566348,1.08032414e-05,0.855053698
25,-15.2163765,-6.11983775,4.33795336,1.66160801,3.60398902,1.26539157e-05,0.855053698
26,-15.2163765,-4.64451687,4.33795336,1.28903375,2.79588414,1.38523072e-05,0.855053698
27,-15.2163765,-3.5,4.33795336,1,2.16897668,1.46602487e-05,0.855053698
28,-15.2163765,-2.5,4.33795336,1,2.16897668,1.56007439e-05,0.855053698
