# ADR90 WP-A2 plastic field at CHECKPOINT s/B=0.01 (actual 0.010180), build afb95c40c9e3da1cc97d6aabe8168644c53d0e82 (expected afb95c40c9e3da1cc97d6aabe8168644c53d0e82), leg h1.0_e0.6944, q_foot=257.9091 kPa
ele,xc,zc,hx,hz,vol,eps_q_p,eta_grav
1,-26.4626081,-17.706199,7.07478378,4.58760194,16.2281459,1.27895785e-06,0.855053698
2,-26.4626081,-13.6329249,7.07478378,3.55894634,12.5893879,5.98600984e-06,0.855053698
3,-26.4626081,-10.4729811,7.07478378,2.76094116,9.76653089,1.18515238e-05,0.855053698
4,-26.4626081,-8.02157615,7.07478378,2.1418688,7.57662931,1.73098297e-05,0.855053698
5,-26.4626081,-6.11983775,7.07478378,1.66160801,5.87775869,2.20906167e-05,0.855053698
6,-26.4626081,-4.64451687,7.07478378,1.28903375,4.55981753,2.61930857e-05,0.855053698
7,-26.4626081,-3.5,7.07478378,1,3.53739189,2.97957699e-05,0.855053698
8,-26.4626081,-2.5,7.07478378,1,3.53739189,3.35252743e-05,0.855053698
9,-26.4626081,-1.5,7.07478378,1,3.53739189,3.83575526e-05,0.855053698
10,-26.4626081,-0.5,7.07478378,1,3.53739189,4.46628821e-05,0.855053698
11,-20.1552847,-17.706199,5.539863,4.58760194,12.7073431,5.47729542e-06,0.855053698
12,-20.1552847,-13.6329249,5.539863,3.55894634,9.85803758,1.12292409e-05,0.855053698
13,-20.1552847,-10.4729811,5.539863,2.76094116,7.64761791,1.806038e-05,0.855053698
14,-20.1552847,-8.02157615,5.539863,2.1418688,5.93282985,2.39549727e-05,0.855053698
15,-20.1552847,-6.11983775,5.539863,1.66160801,4.60254036,2.84899639e-05,0.855053698
16,-20.1552847,-4.64451687,5.539863,1.28903375,3.57053519,3.23056595e-05,0.855053698
17,-20.1552847,-3.5,5.539863,1,2.7699315,3.59948627e-05,0.855053698
18,-20.1552847,-2.5,5.539863,1,2.7699315,3.90284104e-05,0.855053698
19,-20.1552847,-1.5,5.539863,1,2.7699315,4.30041027e-05,0.855053698
20,-20.1552847,-0.5,5.539863,1,2.7699315,5.00716298e-05,0.855053698
21,-15.2163765,-17.706199,4.33795336,4.58760194,9.95040164,1.33857831e-05,0.855053698
22,-15.2163765,-13.6329249,4.33795336,3.55894634,7.71927162,2.12921324e-05,0.855053698
23,-15.2163765,-10.4729811,4.33795336,2.76094116,5.98841701,3.11407732e-05,0.855053698
24,-15.2163765,-8.02157615,4.33795336,2.1418688,4.64566348,3.86398156e-05,0.855053698
25,-15.2163765,-6.11983775,4.33795336,1.66160801,3.60398902,4.3741323e-05,0.855053698
26,-15.2163765,-4.64451687,4.33795336,1.28903375,2.79588414,4.54824136e-05,0.855053698
27,-15.2163765,-3.5,4.33795336,1,2.16897668,4.6198571e-05,0.855053698
28,-15.2163765,-2.5,4.33795336,1,2.16897668,4.66859088e-05,0.855053698
29,-15.2163765,-1.5,4.33795336,1,2.16897668,4.75044378e-05,0.855053698
30,-15.2163765,-0.5,4.33795336,1,2.16897668,4.96193614e-05,0.855053698
31,-11.3489969,-17.706199,3.39680591,4.58760194,7.79159669,1.76331467e-05,0.855053698
32,-11.3489969,-13.6329249,3.39680591,3.55894634,6.04452498,3.0073361e-05,0.855053698
33,-11.3489969,-10.4729811,3.39680591,2.76094116,4.68919063,5.03177859e-05,0.855053698
34,-11.3489969,-8.02157615,3.39680591,2.1418688,3.63775629,6.5508323e-05,0.855053698
35,-11.3489969,-6.11983775,3.39680591,1.66160801,2.82207995,7.11567979e-05,0.855053698
36,-11.3489969,-4.64451687,3.39680591,1.28903375,2.18929873,7.12566505e-05,0.855053698
37,-11.3489969,-3.5,3.39680591,1,1.69840295,6.73591723e-05,0.855053698
38,-11.3489969,-2.5,3.39680591,1,1.69840295,5.92425655e-05,0.855053698
39,-11.3489969,-1.5,3.39680591,1,1.69840295,4.89103817e-05,0.855053698
40,-11.3489969,-0.5,3.39680591,1,1.69840295,4.23522845e-05,0.855053698
41,-8.32067065,-17.706199,2.65984657,4.58760194,6.10115865,4.05365071e-05,0.855053698
42,-8.32067065,-13.6329249,2.65984657,3.55894634,4.73312561,4.75534923e-05,0.855053698
43,-8.32067065,-10.4729811,2.65984657,2.76094116,3.67183995,6.60103721e-05,0.855053698
44,-8.32067065,-8.02157615,2.65984657,2.1418688,2.84852119,0.000103691891,0.855053698
45,-8.32067065,-6.11983775,2.65984657,1.66160801,2.20981118,0.000127000669,0.855053698
46,-8.32067065,-4.64451687,2.65984657,1.28903375,1.714316,0.000125045458,0.855053698
47,-8.32067065,-3.5,2.65984657,1,1.32992329,0.000110221128,0.855053698
48,-8.32067065,-2.5,2.65984657,1,1.32992329,8.96811713e-05,0.855053698
49,-8.32067065,-1.5,2.65984657,1,1.32992329,6.00048363e-05,0.855053698
50,-8.32067065,-0.5,2.65984657,1,1.32992329,2.41953593e-05,0.855053698
51,-5.94935967,-17.706199,2.0827754,4.58760194,4.77747223,6.83930318e-05,0.855053698
52,-5.94935967,-13.6329249,2.0827754,3.55894634,3.70624294,0.000124176293,0.855053698
53,-5.94935967,-10.4729811,2.0827754,2.76094116,2.87521017,0.000184979426,0.855053698
54,-5.94935967,-8.02157615,2.0827754,2.1418688,2.23051582,0.000204621414,0.855053698
55,-5.94935967,-6.11983775,2.0827754,1.66160801,1.73037814,0.000247373735,0.855053698
56,-5.94935967,-4.64451687,2.0827754,1.28903375,1.34238389,0.000269150115,0.855053698
57,-5.94935967,-3.5,2.0827754,1,1.0413877,0.000243208118,0.855053698
58,-5.94935967,-2.5,2.0827754,1,1.0413877,0.000173493828,0.855053698
59,-5.94935967,-1.5,2.0827754,1,1.0413877,9.10386705e-05,0.855053698
60,-5.94935967,-0.5,2.0827754,1,1.0413877,3.95072132e-05,0.855053698
61,-4.09252017,-17.706199,1.63090361,4.58760194,3.74096828,7.87654134e-05,0.855053698
62,-4.09252017,-13.6329249,1.63090361,3.55894634,2.90214921,0.000178091713,0.855053698
63,-4.09252017,-10.4729811,1.63090361,2.76094116,2.25141445,0.000319471173,0.855053698
64,-4.09252017,-8.02157615,1.63090361,2.1418688,1.74659077,0.000471622734,0.855053698
65,-4.09252017,-6.11983775,1.63090361,1.66160801,1.35496124,0.000566506094,0.855053698
66,-4.09252017,-4.64451687,1.63090361,1.28903375,1.05114489,0.000605553246,0.855053698
67,-4.09252017,-3.5,1.63090361,1,0.815451803,0.000663551092,0.855053698
68,-4.09252017,-2.5,1.63090361,1,0.815451803,0.000602493573,0.855053698
69,-4.09252017,-1.5,1.63090361,1,0.815451803,0.000319175253,0.855053698
70,-4.09252017,-0.5,1.63090361,1,0.815451803,0.00029266713,0.855053698
71,-2.63853418,-17.706199,1.27706836,4.58760194,2.92934065,8.06701659e-05,0.855053698
72,-2.63853418,-13.6329249,1.27706836,3.55894634,2.27250889,0.000222407152,0.855053698
73,-2.63853418,-10.4729811,1.27706836,2.76094116,1.76295531,0.000418532595,0.855053698
74,-2.63853418,-8.02157615,1.27706836,2.1418688,1.36765644,0.000667366303,0.855053698
75,-2.63853418,-6.11983775,1.27706836,1.66160801,1.06099351,0.000982305299,0.855053698
76,-2.63853418,-4.64451687,1.27706836,1.28903375,0.82309211,0.00122021439,0.855053698
77,-2.63853418,-3.5,1.27706836,1,0.638534182,0.00138624806,0.855053698
78,-2.63853418,-2.5,1.27706836,1,0.638534182,0.00165984028,0.855053698
79,-2.63853418,-1.5,1.27706836,1,0.638534182,0.00145773682,0.855053698
80,-2.63853418,-0.5,1.27706836,1,0.638534182,0.000592161653,0.855053698
81,-1.5,-17.706199,1,4.58760194,2.29380097,8.11753018e-05,0.855053698
82,-1.5,-13.6329249,1,3.55894634,1.77947317,0.000249674403,0.855053698
83,-1.5,-10.4729811,1,2.76094116,1.38047058,0.000468216686,0.855053698
84,-1.5,-8.02157615,1,2.1418688,1.0709344,0.00080015761,0.855053698
